,gender,age,time,distance,year,time_seconds
8155,M,53,37:35,4mi,2018,2255
8156,M,54,37:35,4mi,2018,2255
8157,M,33,37:37,4mi,2018,2257
8158,M,53,37:38,4mi,2018,2258
8159,F,58,37:40,4mi,2018,2260
8160,F,29,37:40,4mi,2018,2260
8161,F,19,37:41,4mi,2018,2261
8162,F,21,37:43,4mi,2018,2263
8163,M,27,37:43,4mi,2018,2263
8164,F,35,37:43,4mi,2018,2263
8165,M,59,37:44,4mi,2018,2264
8166,F,50,37:45,4mi,2018,2265
8167,F,49,37:46,4mi,2018,2266
8168,F,14,37:47,4mi,2018,2267
8169,M,58,37:48,4mi,2018,2268
8170,F,24,37:48,4mi,2018,2268
8171,F,42,37:48,4mi,2018,2268
8172,M,30,37:49,4mi,2018,2269
8173,M,45,37:49,4mi,2018,2269
8174,M,67,37:50,4mi,2018,2270
8175,M,38,37:51,4mi,2018,2271
8176,M,58,37:51,4mi,2018,2271
8177,M,24,37:51,4mi,2018,2271
8178,M,55,37:52,4mi,2018,2272
8179,F,36,37:54,4mi,2018,2274
8180,M,40,37:54,4mi,2018,2274
8181,M,48,37:55,4mi,2018,2275
8182,M,9,37:55,4mi,2018,2275
8183,F,35,37:55,4mi,2018,2275
8184,M,23,37:56,4mi,2018,2276
8185,M,53,37:56,4mi,2018,2276
8186,F,59,37:58,4mi,2018,2278
8187,M,50,38:02,4mi,2018,2282
8188,M,73,38:03,4mi,2018,2283
8189,M,43,38:05,4mi,2018,2285
8190,F,32,38:06,4mi,2018,2286
8191,F,51,38:07,4mi,2018,2287
8192,F,33,38:07,4mi,2018,2287
8193,M,62,38:10,4mi,2018,2290
8194,M,30,38:11,4mi,2018,2291
8195,F,47,38:13,4mi,2018,2293
8196,F,40,38:13,4mi,2018,2293
8197,M,46,38:14,4mi,2018,2294
8198,M,50,38:15,4mi,2018,2295
8199,M,42,38:15,4mi,2018,2295
8200,F,41,38:16,4mi,2018,2296
8201,M,44,38:16,4mi,2018,2296
8202,F,31,38:16,4mi,2018,2296
8203,M,40,38:17,4mi,2018,2297
8204,M,30,38:17,4mi,2018,2297
8205,M,39,38:19,4mi,2018,2299
8206,M,55,38:20,4mi,2018,2300
8207,F,63,38:20,4mi,2018,2300
8208,M,16,38:21,4mi,2018,2301
8209,M,45,38:21,4mi,2018,2301
8210,M,28,38:22,4mi,2018,2302
8211,F,28,38:23,4mi,2018,2303
8212,F,47,38:23,4mi,2018,2303
8213,M,70,38:24,4mi,2018,2304
8214,F,32,38:25,4mi,2018,2305
8215,F,29,38:27,4mi,2018,2307
8216,M,47,38:28,4mi,2018,2308
8217,M,54,38:29,4mi,2018,2309
8218,M,44,38:29,4mi,2018,2309
8219,M,32,38:30,4mi,2018,2310
8220,M,47,38:30,4mi,2018,2310
8221,F,46,38:31,4mi,2018,2311
8222,F,37,38:31,4mi,2018,2311
8223,M,29,38:31,4mi,2018,2311
8224,M,41,38:31,4mi,2018,2311
8225,M,31,38:32,4mi,2018,2312
8226,F,39,38:34,4mi,2018,2314
8227,F,39,38:35,4mi,2018,2315
8228,M,21,38:36,4mi,2018,2316
8229,M,47,38:36,4mi,2018,2316
8230,M,18,38:36,4mi,2018,2316
8231,M,50,38:38,4mi,2018,2318
8232,F,37,38:39,4mi,2018,2319
8233,F,36,38:39,4mi,2018,2319
8234,F,64,38:40,4mi,2018,2320
8235,F,53,38:41,4mi,2018,2321
8236,F,56,38:41,4mi,2018,2321
8237,F,57,38:41,4mi,2018,2321
8238,M,58,38:41,4mi,2018,2321
8239,M,61,38:41,4mi,2018,2321
8240,F,49,38:42,4mi,2018,2322
8241,M,53,38:42,4mi,2018,2322
8242,M,24,38:42,4mi,2018,2322
8243,F,29,38:43,4mi,2018,2323
8244,F,16,38:43,4mi,2018,2323
8245,F,28,38:43,4mi,2018,2323
8246,F,55,38:44,4mi,2018,2324
8247,M,40,38:45,4mi,2018,2325
8248,M,62,38:46,4mi,2018,2326
8249,F,42,38:46,4mi,2018,2326
8250,F,51,38:48,4mi,2018,2328
8251,F,40,38:49,4mi,2018,2329
8252,F,58,38:51,4mi,2018,2331
8253,F,32,38:52,4mi,2018,2332
8254,M,35,38:52,4mi,2018,2332
8255,M,31,38:53,4mi,2018,2333
8256,M,57,38:53,4mi,2018,2333
8257,M,47,38:53,4mi,2018,2333
8258,M,12,38:53,4mi,2018,2333
8259,F,38,38:54,4mi,2018,2334
8260,M,43,38:54,4mi,2018,2334
8261,F,47,38:55,4mi,2018,2335
8262,F,33,38:55,4mi,2018,2335
8263,M,39,38:55,4mi,2018,2335
8264,F,16,38:56,4mi,2018,2336
8265,F,41,38:56,4mi,2018,2336
8266,M,54,38:58,4mi,2018,2338
8267,F,44,38:58,4mi,2018,2338
8268,F,38,39:00,4mi,2018,2340
8269,F,51,39:02,4mi,2018,2342
8270,F,31,39:03,4mi,2018,2343
8271,F,35,39:03,4mi,2018,2343
8272,F,32,39:04,4mi,2018,2344
8273,F,24,39:07,4mi,2018,2347
8274,M,55,39:08,4mi,2018,2348
8275,M,48,39:08,4mi,2018,2348
8276,M,23,39:10,4mi,2018,2350
8277,M,39,39:10,4mi,2018,2350
8278,M,53,39:11,4mi,2018,2351
8279,F,20,39:11,4mi,2018,2351
8280,F,37,39:11,4mi,2018,2351
8281,F,38,39:14,4mi,2018,2354
8282,M,31,39:14,4mi,2018,2354
8283,M,20,39:18,4mi,2018,2358
8284,M,30,39:18,4mi,2018,2358
8285,M,21,39:18,4mi,2018,2358
8286,F,51,39:18,4mi,2018,2358
8287,M,21,39:19,4mi,2018,2359
8288,M,21,39:19,4mi,2018,2359
8289,F,45,39:19,4mi,2018,2359
8290,M,27,39:21,4mi,2018,2361
8291,M,39,39:22,4mi,2018,2362
8292,M,63,39:22,4mi,2018,2362
8293,M,68,39:22,4mi,2018,2362
8294,M,21,39:23,4mi,2018,2363
8295,F,24,39:23,4mi,2018,2363
8296,F,42,39:29,4mi,2018,2369
8297,F,22,39:29,4mi,2018,2369
8298,F,47,39:30,4mi,2018,2370
8299,F,22,39:30,4mi,2018,2370
8300,M,35,39:30,4mi,2018,2370
8301,F,34,39:31,4mi,2018,2371
8302,F,12,39:31,4mi,2018,2371
8303,M,61,39:31,4mi,2018,2371
8304,F,26,39:31,4mi,2018,2371
8305,M,20,39:32,4mi,2018,2372
8306,F,33,39:34,4mi,2018,2374
8307,M,53,39:35,4mi,2018,2375
8308,M,43,39:36,4mi,2018,2376
8309,F,50,39:36,4mi,2018,2376
8310,M,36,39:37,4mi,2018,2377
8311,F,18,39:38,4mi,2018,2378
8312,F,35,39:38,4mi,2018,2378
8313,F,54,39:38,4mi,2018,2378
8314,M,33,39:39,4mi,2018,2379
8315,F,12,39:39,4mi,2018,2379
8316,F,44,39:41,4mi,2018,2381
8317,M,54,39:41,4mi,2018,2381
8318,M,29,39:42,4mi,2018,2382
8319,F,61,39:44,4mi,2018,2384
8320,M,48,39:47,4mi,2018,2387
8321,F,31,39:48,4mi,2018,2388
8322,F,30,39:51,4mi,2018,2391
8323,F,33,39:52,4mi,2018,2392
8324,M,57,39:52,4mi,2018,2392
8325,F,30,39:52,4mi,2018,2392
8326,F,46,39:53,4mi,2018,2393
8327,F,51,39:53,4mi,2018,2393
8328,M,51,39:53,4mi,2018,2393
8329,F,31,39:55,4mi,2018,2395
8330,M,48,39:55,4mi,2018,2395
8331,F,37,39:56,4mi,2018,2396
8332,F,27,39:57,4mi,2018,2397
8333,F,8,39:57,4mi,2018,2397
8334,M,41,39:57,4mi,2018,2397
8335,F,38,39:58,4mi,2018,2398
8336,F,13,39:59,4mi,2018,2399
8337,M,21,40:00,4mi,2018,2400
8338,F,24,40:00,4mi,2018,2400
8339,F,40,40:00,4mi,2018,2400
8340,F,42,40:00,4mi,2018,2400
8341,M,37,40:00,4mi,2018,2400
8342,F,13,40:00,4mi,2018,2400
8343,M,28,40:01,4mi,2018,2401
8344,F,33,40:01,4mi,2018,2401
8345,M,51,40:01,4mi,2018,2401
8346,M,30,40:01,4mi,2018,2401
8347,M,26,40:02,4mi,2018,2402
8348,F,34,40:04,4mi,2018,2404
8349,F,52,40:06,4mi,2018,2406
8350,M,75,40:06,4mi,2018,2406
8351,F,35,40:07,4mi,2018,2407
8352,F,23,40:07,4mi,2018,2407
8353,M,37,40:08,4mi,2018,2408
8354,F,66,40:08,4mi,2018,2408
8355,F,33,40:08,4mi,2018,2408
8356,F,67,40:09,4mi,2018,2409
8357,M,59,40:10,4mi,2018,2410
8358,F,36,40:11,4mi,2018,2411
8359,M,46,40:11,4mi,2018,2411
8360,F,41,40:12,4mi,2018,2412
8361,F,24,40:13,4mi,2018,2413
8362,M,39,40:15,4mi,2018,2415
8363,F,10,40:16,4mi,2018,2416
8364,M,39,40:16,4mi,2018,2416
8365,F,31,40:19,4mi,2018,2419
8366,F,26,40:19,4mi,2018,2419
8367,M,40,40:19,4mi,2018,2419
8368,M,56,40:20,4mi,2018,2420
8369,M,74,40:25,4mi,2018,2425
8370,F,32,40:26,4mi,2018,2426
8371,M,38,40:27,4mi,2018,2427
8372,F,33,40:28,4mi,2018,2428
8373,F,31,40:28,4mi,2018,2428
8374,F,43,40:30,4mi,2018,2430
8375,F,51,40:31,4mi,2018,2431
8376,F,34,40:31,4mi,2018,2431
8377,M,58,40:32,4mi,2018,2432
8378,M,35,40:33,4mi,2018,2433
8379,F,33,40:36,4mi,2018,2436
8380,M,46,40:36,4mi,2018,2436
8381,F,50,40:37,4mi,2018,2437
8382,F,40,40:37,4mi,2018,2437
8383,M,37,40:37,4mi,2018,2437
8384,F,41,40:37,4mi,2018,2437
8385,F,24,40:38,4mi,2018,2438
8386,M,24,40:38,4mi,2018,2438
8387,F,16,40:40,4mi,2018,2440
8388,F,49,40:40,4mi,2018,2440
8389,F,40,40:42,4mi,2018,2442
8390,F,32,40:43,4mi,2018,2443
8391,F,30,40:43,4mi,2018,2443
8392,F,42,40:46,4mi,2018,2446
8393,F,36,40:47,4mi,2018,2447
8394,F,38,40:47,4mi,2018,2447
8395,F,41,40:50,4mi,2018,2450
8396,F,41,40:51,4mi,2018,2451
8397,F,21,40:51,4mi,2018,2451
8398,M,35,40:52,4mi,2018,2452
8399,F,14,40:53,4mi,2018,2453
8400,F,23,40:55,4mi,2018,2455
8401,F,24,40:55,4mi,2018,2455
8402,F,27,40:56,4mi,2018,2456
8403,M,67,40:56,4mi,2018,2456
8404,F,60,40:59,4mi,2018,2459
8405,F,14,40:59,4mi,2018,2459
8406,F,43,41:01,4mi,2018,2461
8407,F,60,41:03,4mi,2018,2463
8408,M,26,41:03,4mi,2018,2463
8409,M,28,41:03,4mi,2018,2463
8410,F,31,41:03,4mi,2018,2463
8411,F,29,41:04,4mi,2018,2464
8412,F,58,41:08,4mi,2018,2468
8413,M,56,41:08,4mi,2018,2468
8414,F,51,41:11,4mi,2018,2471
8415,F,36,41:11,4mi,2018,2471
8416,M,56,41:12,4mi,2018,2472
8417,M,36,41:16,4mi,2018,2476
8418,F,37,41:16,4mi,2018,2476
8419,F,17,41:16,4mi,2018,2476
8420,M,67,41:16,4mi,2018,2476
8421,M,45,41:17,4mi,2018,2477
8422,F,41,41:17,4mi,2018,2477
8423,F,35,41:17,4mi,2018,2477
8424,F,41,41:18,4mi,2018,2478
8425,M,56,41:19,4mi,2018,2479
8426,F,45,41:19,4mi,2018,2479
8427,M,61,41:20,4mi,2018,2480
8428,F,43,41:21,4mi,2018,2481
8429,F,37,41:23,4mi,2018,2483
8430,F,45,41:23,4mi,2018,2483
8431,F,39,41:24,4mi,2018,2484
8432,F,56,41:24,4mi,2018,2484
8433,M,64,41:25,4mi,2018,2485
8434,M,62,41:26,4mi,2018,2486
8435,F,34,41:27,4mi,2018,2487
8436,M,62,41:27,4mi,2018,2487
8437,F,37,41:31,4mi,2018,2491
8438,M,27,41:31,4mi,2018,2491
8439,F,47,41:31,4mi,2018,2491
8440,F,28,41:32,4mi,2018,2492
8441,F,40,41:33,4mi,2018,2493
8442,F,32,41:35,4mi,2018,2495
8443,F,17,41:36,4mi,2018,2496
8444,F,42,41:37,4mi,2018,2497
8445,M,65,41:37,4mi,2018,2497
8446,M,48,41:37,4mi,2018,2497
8447,F,25,41:37,4mi,2018,2497
8448,M,46,41:39,4mi,2018,2499
8449,M,56,41:40,4mi,2018,2500
8450,M,42,41:40,4mi,2018,2500
8451,M,54,41:40,4mi,2018,2500
8452,F,59,41:40,4mi,2018,2500
8453,M,67,41:40,4mi,2018,2500
8454,F,50,41:42,4mi,2018,2502
8455,M,13,41:43,4mi,2018,2503
8456,M,49,41:43,4mi,2018,2503
8457,M,61,41:44,4mi,2018,2504
8458,F,47,41:45,4mi,2018,2505
8459,M,41,41:46,4mi,2018,2506
8460,F,42,41:46,4mi,2018,2506
8461,F,41,41:46,4mi,2018,2506
8462,F,35,41:50,4mi,2018,2510
8463,M,61,41:51,4mi,2018,2511
8464,M,61,41:51,4mi,2018,2511
8465,M,44,41:53,4mi,2018,2513
8466,F,21,41:59,4mi,2018,2519
8467,F,12,42:00,4mi,2018,2520
8468,F,24,42:02,4mi,2018,2522
8469,M,38,42:04,4mi,2018,2524
8470,F,22,42:04,4mi,2018,2524
8471,F,32,42:05,4mi,2018,2525
8472,M,62,42:06,4mi,2018,2526
8473,F,29,42:06,4mi,2018,2526
8474,F,56,42:07,4mi,2018,2527
8475,M,26,42:07,4mi,2018,2527
8476,M,67,42:07,4mi,2018,2527
8477,F,24,42:08,4mi,2018,2528
8478,F,24,42:08,4mi,2018,2528
8479,F,66,42:09,4mi,2018,2529
8480,F,43,42:09,4mi,2018,2529
8481,M,71,42:09,4mi,2018,2529
8482,F,16,42:09,4mi,2018,2529
8483,F,60,42:09,4mi,2018,2529
8484,M,40,42:09,4mi,2018,2529
8485,F,22,42:10,4mi,2018,2530
8486,M,39,42:10,4mi,2018,2530
8487,F,60,42:10,4mi,2018,2530
8488,F,10,42:10,4mi,2018,2530
8489,F,33,42:11,4mi,2018,2531
8490,M,34,42:12,4mi,2018,2532
8491,F,35,42:12,4mi,2018,2532
8492,M,76,42:14,4mi,2018,2534
8493,F,44,42:14,4mi,2018,2534
8494,F,33,42:15,4mi,2018,2535
8495,F,28,42:16,4mi,2018,2536
8496,F,48,42:17,4mi,2018,2537
8497,F,26,42:18,4mi,2018,2538
8498,F,47,42:19,4mi,2018,2539
8499,F,58,42:21,4mi,2018,2541
8500,F,28,42:21,4mi,2018,2541
8501,F,28,42:23,4mi,2018,2543
8502,F,32,42:26,4mi,2018,2546
8503,F,59,42:28,4mi,2018,2548
8504,F,25,42:31,4mi,2018,2551
8505,M,63,42:32,4mi,2018,2552
8506,M,49,42:35,4mi,2018,2555
8507,M,19,42:35,4mi,2018,2555
8508,F,64,42:36,4mi,2018,2556
8509,F,43,42:36,4mi,2018,2556
8510,F,37,42:39,4mi,2018,2559
8511,M,43,42:40,4mi,2018,2560
8512,F,32,42:40,4mi,2018,2560
8513,F,39,42:42,4mi,2018,2562
8514,F,46,42:43,4mi,2018,2563
8515,M,12,42:43,4mi,2018,2563
8516,M,42,42:44,4mi,2018,2564
8517,M,34,42:44,4mi,2018,2564
8518,F,26,42:44,4mi,2018,2564
8519,F,57,42:45,4mi,2018,2565
8520,M,59,42:45,4mi,2018,2565
8521,F,48,42:47,4mi,2018,2567
8522,F,26,42:48,4mi,2018,2568
8523,F,47,42:52,4mi,2018,2572
8524,M,55,42:52,4mi,2018,2572
8525,F,23,42:52,4mi,2018,2572
8526,F,11,42:53,4mi,2018,2573
8527,M,71,42:53,4mi,2018,2573
8528,F,52,42:54,4mi,2018,2574
8529,F,36,42:55,4mi,2018,2575
8530,M,28,42:56,4mi,2018,2576
8531,F,32,42:56,4mi,2018,2576
8532,M,47,42:57,4mi,2018,2577
8533,M,27,42:57,4mi,2018,2577
8534,M,38,43:00,4mi,2018,2580
8535,F,21,43:02,4mi,2018,2582
8536,F,31,43:02,4mi,2018,2582
8537,F,39,43:02,4mi,2018,2582
8538,F,47,43:02,4mi,2018,2582
8539,M,31,43:04,4mi,2018,2584
8540,F,56,43:06,4mi,2018,2586
8541,F,39,43:06,4mi,2018,2586
8542,M,56,43:06,4mi,2018,2586
8543,M,49,43:07,4mi,2018,2587
8544,M,64,43:07,4mi,2018,2587
8545,F,46,43:07,4mi,2018,2587
8546,M,52,43:07,4mi,2018,2587
8547,M,30,43:09,4mi,2018,2589
8548,F,61,43:09,4mi,2018,2589
8549,M,28,43:11,4mi,2018,2591
8550,M,20,43:13,4mi,2018,2593
8551,F,28,43:13,4mi,2018,2593
8552,F,45,43:14,4mi,2018,2594
8553,M,52,43:15,4mi,2018,2595
8554,F,50,43:15,4mi,2018,2595
8555,M,50,43:18,4mi,2018,2598
8556,F,17,43:18,4mi,2018,2598
8557,F,65,43:18,4mi,2018,2598
8558,F,52,43:18,4mi,2018,2598
8559,M,38,43:19,4mi,2018,2599
8560,F,55,43:19,4mi,2018,2599
8561,F,40,43:21,4mi,2018,2601
8562,F,46,43:21,4mi,2018,2601
8563,F,32,43:22,4mi,2018,2602
8564,M,32,43:23,4mi,2018,2603
8565,F,55,43:23,4mi,2018,2603
8566,F,23,43:24,4mi,2018,2604
8567,F,28,43:24,4mi,2018,2604
8568,F,51,43:26,4mi,2018,2606
8569,M,53,43:27,4mi,2018,2607
8570,F,51,43:27,4mi,2018,2607
8571,M,32,43:28,4mi,2018,2608
8572,F,28,43:29,4mi,2018,2609
8573,F,67,43:29,4mi,2018,2609
8574,M,64,43:29,4mi,2018,2609
8575,M,32,43:30,4mi,2018,2610
8576,M,64,43:30,4mi,2018,2610
8577,M,53,43:30,4mi,2018,2610
8578,M,72,43:31,4mi,2018,2611
8579,F,36,43:32,4mi,2018,2612
8580,M,44,43:33,4mi,2018,2613
8581,F,56,43:34,4mi,2018,2614
8582,F,38,43:35,4mi,2018,2615
8583,M,41,43:37,4mi,2018,2617
8584,F,52,43:37,4mi,2018,2617
8585,F,56,43:38,4mi,2018,2618
8586,F,44,43:39,4mi,2018,2619
8587,F,35,43:39,4mi,2018,2619
8588,F,59,43:40,4mi,2018,2620
8589,M,37,43:40,4mi,2018,2620
8590,F,36,43:40,4mi,2018,2620
8591,F,24,43:41,4mi,2018,2621
8592,M,46,43:42,4mi,2018,2622
8593,F,14,43:44,4mi,2018,2624
8594,F,49,43:45,4mi,2018,2625
8595,F,33,43:47,4mi,2018,2627
8596,F,28,43:50,4mi,2018,2630
8597,F,34,43:50,4mi,2018,2630
8598,M,44,43:55,4mi,2018,2635
8599,F,31,43:56,4mi,2018,2636
8600,F,33,43:56,4mi,2018,2636
8601,F,64,43:58,4mi,2018,2638
8602,F,48,43:58,4mi,2018,2638
8603,M,49,43:59,4mi,2018,2639
8604,F,42,43:59,4mi,2018,2639
8605,F,40,43:59,4mi,2018,2639
8606,F,48,44:00,4mi,2018,2640
8607,M,9,44:00,4mi,2018,2640
8608,F,26,44:01,4mi,2018,2641
8609,M,41,44:01,4mi,2018,2641
8610,F,12,44:02,4mi,2018,2642
8611,F,36,44:02,4mi,2018,2642
8612,F,53,44:04,4mi,2018,2644
8613,F,22,44:05,4mi,2018,2645
8614,F,44,44:05,4mi,2018,2645
8615,F,44,44:06,4mi,2018,2646
8616,M,38,44:06,4mi,2018,2646
8617,F,55,44:07,4mi,2018,2647
8618,F,62,44:09,4mi,2018,2649
8619,F,39,44:09,4mi,2018,2649
8620,M,61,44:09,4mi,2018,2649
8621,F,22,44:09,4mi,2018,2649
8622,F,46,44:10,4mi,2018,2650
8623,F,27,44:10,4mi,2018,2650
8624,F,48,44:10,4mi,2018,2650
8625,M,26,44:10,4mi,2018,2650
8626,M,19,44:11,4mi,2018,2651
8627,M,53,44:11,4mi,2018,2651
8628,M,33,44:11,4mi,2018,2651
8629,F,44,44:12,4mi,2018,2652
8630,F,50,44:14,4mi,2018,2654
8631,F,26,44:14,4mi,2018,2654
8632,F,33,44:14,4mi,2018,2654
8633,F,29,44:15,4mi,2018,2655
8634,F,44,44:16,4mi,2018,2656
8635,F,12,44:17,4mi,2018,2657
8636,M,26,44:18,4mi,2018,2658
8637,F,39,44:18,4mi,2018,2658
8638,M,28,44:20,4mi,2018,2660
8639,F,52,44:22,4mi,2018,2662
8640,F,56,44:23,4mi,2018,2663
8641,F,37,44:23,4mi,2018,2663
8642,F,29,44:24,4mi,2018,2664
8643,F,40,44:24,4mi,2018,2664
8644,M,30,44:25,4mi,2018,2665
8645,F,36,44:25,4mi,2018,2665
8646,F,48,44:26,4mi,2018,2666
8647,M,60,44:27,4mi,2018,2667
8648,F,33,44:28,4mi,2018,2668
8649,M,25,44:29,4mi,2018,2669
8650,M,62,44:30,4mi,2018,2670
8651,F,44,44:34,4mi,2018,2674
8652,F,48,44:35,4mi,2018,2675
8653,F,24,44:35,4mi,2018,2675
8654,M,47,44:37,4mi,2018,2677
8655,F,55,44:38,4mi,2018,2678
8656,F,57,44:39,4mi,2018,2679
8657,M,44,44:40,4mi,2018,2680
8658,F,50,44:40,4mi,2018,2680
8659,F,34,44:40,4mi,2018,2680
8660,F,59,44:40,4mi,2018,2680
8661,M,32,44:41,4mi,2018,2681
8662,F,54,44:41,4mi,2018,2681
8663,F,30,44:42,4mi,2018,2682
8664,F,39,44:43,4mi,2018,2683
8665,M,54,44:44,4mi,2018,2684
8666,F,34,44:47,4mi,2018,2687
8667,F,48,44:47,4mi,2018,2687
8668,M,65,44:48,4mi,2018,2688
8669,F,55,44:51,4mi,2018,2691
8670,M,47,44:51,4mi,2018,2691
8671,F,38,44:54,4mi,2018,2694
8672,M,50,44:56,4mi,2018,2696
8673,M,48,44:56,4mi,2018,2696
8674,M,10,45:00,4mi,2018,2700
8675,M,63,45:01,4mi,2018,2701
8676,M,54,45:01,4mi,2018,2701
8677,F,47,45:02,4mi,2018,2702
8678,F,54,45:02,4mi,2018,2702
8679,M,10,45:04,4mi,2018,2704
8680,F,54,45:04,4mi,2018,2704
8681,M,46,45:07,4mi,2018,2707
8682,M,63,45:08,4mi,2018,2708
8683,F,42,45:08,4mi,2018,2708
8684,F,43,45:09,4mi,2018,2709
8685,M,44,45:09,4mi,2018,2709
8686,F,28,45:10,4mi,2018,2710
8687,F,23,45:10,4mi,2018,2710
8688,F,61,45:14,4mi,2018,2714
8689,F,26,45:14,4mi,2018,2714
8690,F,61,45:14,4mi,2018,2714
8691,M,63,45:19,4mi,2018,2719
8692,F,25,45:20,4mi,2018,2720
8693,F,42,45:21,4mi,2018,2721
8694,M,42,45:22,4mi,2018,2722
8695,M,47,45:23,4mi,2018,2723
8696,M,8,45:24,4mi,2018,2724
8697,M,72,45:25,4mi,2018,2725
8698,M,58,45:26,4mi,2018,2726
8699,F,50,45:26,4mi,2018,2726
8700,F,53,45:28,4mi,2018,2728
8701,M,38,45:29,4mi,2018,2729
8702,F,19,45:34,4mi,2018,2734
8703,M,37,45:35,4mi,2018,2735
8704,M,50,45:36,4mi,2018,2736
8705,F,55,45:38,4mi,2018,2738
8706,M,45,45:38,4mi,2018,2738
8707,F,59,45:39,4mi,2018,2739
8708,M,54,45:39,4mi,2018,2739
8709,F,45,45:41,4mi,2018,2741
8710,M,67,45:41,4mi,2018,2741
8711,F,42,45:43,4mi,2018,2743
8712,F,65,45:46,4mi,2018,2746
8713,F,41,45:47,4mi,2018,2747
8714,M,53,45:48,4mi,2018,2748
8715,M,46,45:51,4mi,2018,2751
8716,F,44,45:51,4mi,2018,2751
8717,F,54,45:54,4mi,2018,2754
8718,M,34,45:59,4mi,2018,2759
8719,M,54,45:59,4mi,2018,2759
8720,M,37,45:59,4mi,2018,2759
8721,F,35,46:00,4mi,2018,2760
8722,M,14,46:00,4mi,2018,2760
8723,M,44,46:01,4mi,2018,2761
8724,M,68,46:03,4mi,2018,2763
8725,M,77,46:03,4mi,2018,2763
8726,F,53,46:04,4mi,2018,2764
8727,M,52,46:05,4mi,2018,2765
8728,M,61,46:06,4mi,2018,2766
8729,F,63,46:06,4mi,2018,2766
8730,F,35,46:07,4mi,2018,2767
8731,F,61,46:12,4mi,2018,2772
8732,F,30,46:13,4mi,2018,2773
8733,M,34,46:15,4mi,2018,2775
8734,F,38,46:16,4mi,2018,2776
8735,F,45,46:17,4mi,2018,2777
8736,M,58,46:19,4mi,2018,2779
8737,F,41,46:19,4mi,2018,2779
8738,M,50,46:21,4mi,2018,2781
8739,M,62,46:23,4mi,2018,2783
8740,M,40,46:24,4mi,2018,2784
8741,F,43,46:25,4mi,2018,2785
8742,M,34,46:27,4mi,2018,2787
8743,F,37,46:27,4mi,2018,2787
8744,F,35,46:27,4mi,2018,2787
8745,F,47,46:29,4mi,2018,2789
8746,M,23,46:31,4mi,2018,2791
8747,M,37,46:31,4mi,2018,2791
8748,F,57,46:33,4mi,2018,2793
8749,F,53,46:34,4mi,2018,2794
8750,F,37,46:35,4mi,2018,2795
8751,F,38,46:36,4mi,2018,2796
8752,F,41,46:38,4mi,2018,2798
8753,M,70,46:39,4mi,2018,2799
8754,F,19,46:40,4mi,2018,2800
8755,F,31,46:43,4mi,2018,2803
8756,F,48,46:45,4mi,2018,2805
8757,M,70,46:45,4mi,2018,2805
8758,F,57,46:46,4mi,2018,2806
8759,F,64,46:46,4mi,2018,2806
8760,F,46,46:46,4mi,2018,2806
8761,F,20,46:47,4mi,2018,2807
8762,F,27,46:47,4mi,2018,2807
8763,M,16,46:50,4mi,2018,2810
8764,M,32,46:50,4mi,2018,2810
8765,M,62,46:50,4mi,2018,2810
8766,M,56,46:51,4mi,2018,2811
8767,M,63,46:51,4mi,2018,2811
8768,M,58,46:53,4mi,2018,2813
8769,M,72,46:53,4mi,2018,2813
8770,F,46,46:54,4mi,2018,2814
8771,F,56,46:54,4mi,2018,2814
8772,M,63,46:54,4mi,2018,2814
8773,M,29,46:54,4mi,2018,2814
8774,F,44,46:55,4mi,2018,2815
8775,M,59,46:55,4mi,2018,2815
8776,F,40,46:56,4mi,2018,2816
8777,F,36,47:03,4mi,2018,2823
8778,F,58,47:06,4mi,2018,2826
8779,F,44,47:09,4mi,2018,2829
8780,F,34,47:10,4mi,2018,2830
8781,F,41,47:12,4mi,2018,2832
8782,M,9,47:12,4mi,2018,2832
8783,F,50,47:15,4mi,2018,2835
8784,M,36,47:16,4mi,2018,2836
8785,F,52,47:16,4mi,2018,2836
8786,M,41,47:17,4mi,2018,2837
8787,M,18,47:17,4mi,2018,2837
8788,M,44,47:18,4mi,2018,2838
8789,M,56,47:18,4mi,2018,2838
8790,F,55,47:19,4mi,2018,2839
8791,M,55,47:19,4mi,2018,2839
8792,M,62,47:20,4mi,2018,2840
8793,F,58,47:20,4mi,2018,2840
8794,M,61,47:24,4mi,2018,2844
8795,F,66,47:24,4mi,2018,2844
8796,F,36,47:30,4mi,2018,2850
8797,F,19,47:30,4mi,2018,2850
8798,F,41,47:31,4mi,2018,2851
8799,M,20,47:31,4mi,2018,2851
8800,M,66,47:32,4mi,2018,2852
8801,F,26,47:33,4mi,2018,2853
8802,F,62,47:33,4mi,2018,2853
8803,F,47,47:33,4mi,2018,2853
8804,F,52,47:34,4mi,2018,2854
8805,F,12,47:34,4mi,2018,2854
8806,F,24,47:35,4mi,2018,2855
8807,M,42,47:40,4mi,2018,2860
8808,F,37,47:41,4mi,2018,2861
8809,M,75,47:42,4mi,2018,2862
8810,F,16,47:43,4mi,2018,2863
8811,F,33,47:44,4mi,2018,2864
8812,M,44,47:45,4mi,2018,2865
8813,F,57,47:45,4mi,2018,2865
8814,F,48,47:45,4mi,2018,2865
8815,F,25,47:45,4mi,2018,2865
8816,F,28,47:48,4mi,2018,2868
8817,M,26,47:50,4mi,2018,2870
8818,F,69,47:52,4mi,2018,2872
8819,M,57,47:53,4mi,2018,2873
